city,year,electoral_district,mention_count
Nurmes,2007,Pohjois-Karjalan läänin vaalipiiri,2
Nurmes,2009,Pohjois-Savon vaalipiiri,1
Nurmes,2010,Pohjois-Karjalan läänin vaalipiiri,1
Nurmes,2012,Pohjois-Savon vaalipiiri,1
Nurmes,2013,Pohjois-Savon vaalipiiri,1
Nurmes,2009,Helsingin vaalipiiri,1
Nurmes,2005,Pohjois-Karjalan vaalipiiri,2
Nurmes,2009,Hämeen vaalipiiri,1
Keuruu,2008,Keski-Suomen vaalipiiri,36
Keuruu,2006,Keski-Suomen vaalipiiri,37
Keuruu,2011,Vaasan vaalipiiri,7
Keuruu,2011,Keski-Suomen vaalipiiri,21
Keuruu,2009,Keski-Suomen vaalipiiri,19
Keuruu,2012,Keski-Suomen vaalipiiri,12
Keuruu,2010,Keski-Suomen vaalipiiri,30
Keuruu,2005,Keski-Suomen vaalipiiri,23
Keuruu,2011,Pirkanmaan vaalipiiri,1
Keuruu,2007,Keski-Suomen vaalipiiri,26
Keuruu,2010,Pirkanmaan vaalipiiri,1
Keuruu,2007,Kymen vaalipiiri,1
Keuruu,2012,Uudenmaan vaalipiiri,4
Keuruu,2012,Pohjois-Karjalan vaalipiiri,2
Keuruu,2012,Keski-Suomen läänin vaalipiiri,7
Keuruu,2012,Vaasan vaalipiiri,7
Keuruu,2012,Pirkanmaan vaalipiiri,4
Keuruu,2013,Keski-Suomen vaalipiiri,6
Keuruu,2011,Pohjois-Karjalan vaalipiiri,1
Keuruu,2010,Helsingin kaupungin vaalipiiri,1
Keuruu,2013,Pirkanmaan vaalipiiri,4
Keuruu,2005,Uudenmaan vaalipiiri,2
Keuruu,2004,Keski-Suomen vaalipiiri,21
Keuruu,2012,Kuopion läänin vaalipiiri,1
Keuruu,2004,Turun läänin pohjoinen vaalipiiri,1
Keuruu,2011,Varsinais-Suomen vaalipiiri,1
Keuruu,2012,Pohjois-Savon vaalipiiri,1
Keuruu,2005,Kuopion läänin vaalipiiri,2
Keuruu,2011,Keski-Suomen läänin vaalipiiri,2
Keuruu,2004,Oulun läänin vaalipiiri,1
Keuruu,2005,Kymen vaalipiiri,2
Keuruu,2006,Oulun läänin vaalipiiri,2
Keuruu,2006,Uudenmaan vaalipiiri,1
Keuruu,2006,Vaasan vaalipiiri,2
Keuruu,2008,Keski-Suomen läänin vaalipiiri,1
Keuruu,2006,Kymen vaalipiiri,2
Keuruu,2009,Vaasan vaalipiiri,1
Keuruu,2007,Oulun läänin vaalipiiri,1
Keuruu,2004,Kymen vaalipiiri,1
Keuruu,2011,Uudenmaan vaalipiiri,1
Alajärvi,2009,Vaasan läänin vaalipiiri,3
Alajärvi,2007,Oulun vaalipiiri,3
Alajärvi,2006,Vaasan läänin vaalipiiri,1
Alajärvi,2004,Vaasan vaalipiiri,2
Alajärvi,2008,Vaasan vaalipiiri,2
Alajärvi,2009,Vaasan vaalipiiri,1
Alajärvi,2005,Vaasan vaalipiiri,4
Alajärvi,2004,Vaasan läänin vaalipiiri,1
Alajärvi,2013,Vaasan vaalipiiri,3
Alajärvi,2005,Pirkanmaan vaalipiiri,1
Alajärvi,2011,Keski-Suomen vaalipiiri,1
Alajärvi,2008,Vaasan läänin vaalipiiri,2
Alajärvi,2011,Vaasan vaalipiiri,1
Alajärvi,2006,Vaasan vaalipiiri,1
Alajärvi,2010,Vaasan vaalipiiri,1
Saarijärvi,2006,Keski-Suomen vaalipiiri,9
Saarijärvi,2007,Keski-Suomen vaalipiiri,11
Saarijärvi,2010,Keski-Suomen vaalipiiri,4
Saarijärvi,2008,Keski-Suomen vaalipiiri,5
Saarijärvi,2011,Keski-Suomen vaalipiiri,3
Saarijärvi,2013,Pirkanmaan vaalipiiri,2
Saarijärvi,2013,Vaasan vaalipiiri,1
Saarijärvi,2013,Keski-Suomen vaalipiiri,3
Saarijärvi,2008,Keski-Suomen läänin vaalipiiri,1
Saarijärvi,2004,Keski-Suomen vaalipiiri,2
Saarijärvi,2005,Keski-Suomen vaalipiiri,6
Saarijärvi,2013,Keski-Suomen läänin vaalipiiri,7
Saarijärvi,2012,Keski-Suomen läänin vaalipiiri,1
Saarijärvi,2009,Vaasan läänin vaalipiiri,1
Saarijärvi,2013,Satakunnan vaalipiiri,1
Saarijärvi,2010,Keski-Suomen läänin vaalipiiri,1
Saarijärvi,2009,Keski-Suomen vaalipiiri,2
Saarijärvi,2005,Turun läänin pohjoinen vaalipiiri,1
Saarijärvi,2013,Oulun vaalipiiri,1
Saarijärvi,2006,Kymen vaalipiiri,1
Saarijärvi,2006,Keski-Suomen läänin vaalipiiri,1
Saarijärvi,2011,Keski-Suomen läänin vaalipiiri,1
Saarijärvi,2010,Oulun läänin vaalipiiri,1
Saarijärvi,2007,Turun läänin eteläinen vaalipiiri,1
Saarijärvi,2009,Helsingin vaalipiiri,1
Orivesi,2004,Pirkanmaan vaalipiiri,2
Orivesi,2005,Keski-Suomen vaalipiiri,1
Orivesi,2012,Pirkanmaan vaalipiiri,2
Orivesi,2011,Pirkanmaan vaalipiiri,4
Orivesi,2006,Pirkanmaan vaalipiiri,2
Orivesi,2010,Keski-Suomen vaalipiiri,2
Orivesi,2013,Keski-Suomen vaalipiiri,1
Orivesi,2004,Keski-Suomen vaalipiiri,1
Orivesi,2009,Pirkanmaan vaalipiiri,2
Orivesi,2005,Pirkanmaan vaalipiiri,3
Orivesi,2011,Hämeen läänin pohjoinen vaalipiiri,1
Orivesi,2007,Keski-Suomen vaalipiiri,1
Orivesi,2008,Pirkanmaan vaalipiiri,3
Orivesi,2008,Keski-Suomen vaalipiiri,2
Orivesi,2010,Pohjois-Karjalan läänin vaalipiiri,1
Orivesi,2006,Keski-Suomen vaalipiiri,2
Orivesi,2007,Hämeen läänin pohjoinen vaalipiiri,1
Orivesi,2004,Uudenmaan vaalipiiri,1
Orivesi,2009,Pohjois-Karjalan läänin vaalipiiri,1
Karkkila,2013,Uudenmaan vaalipiiri,1
Karkkila,2005,Uudenmaan vaalipiiri,1
Karkkila,2012,Uudenmaan vaalipiiri,2
Karkkila,2010,Helsingin vaalipiiri,1
Karkkila,2013,Hämeen vaalipiiri,1
Karkkila,2009,Vaasan läänin vaalipiiri,1
Karkkila,2008,Hämeen läänin pohjoinen vaalipiiri,1
Karkkila,2010,Uudenmaan vaalipiiri,2
Karkkila,2011,Uudenmaan vaalipiiri,1
Karkkila,2009,Oulun läänin vaalipiiri,1
Karkkila,2010,Oulun läänin vaalipiiri,1
Karkkila,2006,Hämeen läänin pohjoinen vaalipiiri,1
Karkkila,2004,Hämeen läänin eteläinen vaalipiiri,1
Karkkila,2006,Pirkanmaan vaalipiiri,1
Karkkila,2005,Oulun läänin vaalipiiri,1
Karkkila,2010,Varsinais-Suomen vaalipiiri,1
Karkkila,2010,Uudenmaan läänin vaalipiiri,1
Karkkila,2006,Oulun läänin vaalipiiri,2
Karkkila,2010,Hämeen vaalipiiri,1
Somero,2006,Helsingin vaalipiiri,1
Somero,2010,Varsinais-Suomen vaalipiiri,3
Somero,2005,Varsinais-Suomen vaalipiiri,1
Somero,2006,Keski-Suomen vaalipiiri,1
Somero,2011,Varsinais-Suomen vaalipiiri,6
Somero,2010,Uudenmaan vaalipiiri,1
Somero,2006,Vaasan vaalipiiri,1
Somero,2011,Helsingin vaalipiiri,1
Somero,2010,Hämeen läänin eteläinen vaalipiiri,1
Somero,2010,Kuopion läänin vaalipiiri,1
Somero,2013,Varsinais-Suomen vaalipiiri,3
Somero,2011,Uudenmaan vaalipiiri,1
Somero,2006,Varsinais-Suomen vaalipiiri,1
Somero,2009,Hämeen vaalipiiri,1
Laitila,2013,Varsinais-Suomen vaalipiiri,1
Laitila,2011,Varsinais-Suomen vaalipiiri,1
Laitila,2013,Hämeen läänin eteläinen vaalipiiri,1
Laitila,2006,Varsinais-Suomen vaalipiiri,1
Laitila,2009,Varsinais-Suomen vaalipiiri,1
Laitila,2006,Keski-Suomen vaalipiiri,2
Hanko,2006,Turun läänin eteläinen vaalipiiri,1
Hanko,2013,Oulun vaalipiiri,2
Hanko,2010,Lapin vaalipiiri,4
Hanko,2013,Uudenmaan läänin vaalipiiri,2
Hanko,2009,Oulun vaalipiiri,2
Hanko,2010,Uudenmaan läänin vaalipiiri,6
Hanko,2008,Oulun läänin vaalipiiri,1
Hanko,2007,Vaasan vaalipiiri,1
Hanko,2006,Oulun läänin vaalipiiri,3
Hanko,2006,Pohjois-Karjalan vaalipiiri,1
Hanko,2008,Kymen vaalipiiri,1
Hanko,2010,Pohjois-Karjalan vaalipiiri,1
Hanko,2011,Satakunnan vaalipiiri,1
Hanko,2011,Lapin vaalipiiri,1
Hanko,2006,Kymen läänin vaalipiiri,3
Hanko,2006,Keski-Suomen vaalipiiri,1
Hanko,2012,Keski-Suomen vaalipiiri,1
Hanko,2008,Uudenmaan vaalipiiri,7
Hanko,2010,Vaasan vaalipiiri,3
Hanko,2009,Hämeen läänin eteläinen vaalipiiri,1
Hanko,2012,Uudenmaan läänin vaalipiiri,4
Hanko,2011,Uudenmaan läänin vaalipiiri,2
Hanko,2004,Uudenmaan vaalipiiri,2
Hanko,2011,Keski-Suomen vaalipiiri,1
Hanko,2006,Uudenmaan vaalipiiri,6
Hanko,2008,Pohjois-Karjalan läänin vaalipiiri,1
Hanko,2005,Helsingin kaupungin vaalipiiri,1
Hanko,2008,Lapin vaalipiiri,1
Hanko,2006,Helsingin kaupungin vaalipiiri,1
Hanko,2007,Uudenmaan läänin vaalipiiri,1
Hanko,2005,Vaasan vaalipiiri,2
Hanko,2011,Pohjois-Karjalan vaalipiiri,1
Hanko,2007,Oulun läänin vaalipiiri,2
Hanko,2005,Uudenmaan vaalipiiri,5
Hanko,2004,Kymen läänin vaalipiiri,1
Hanko,2013,Keski-Suomen läänin vaalipiiri,2
Hanko,2012,Uudenmaan vaalipiiri,3
Hanko,2013,Uudenmaan vaalipiiri,2
Hanko,2011,Oulun vaalipiiri,2
Hanko,2004,Helsingin vaalipiiri,2
Hanko,2012,Vaasan vaalipiiri,1
Hanko,2005,Uudenmaan läänin vaalipiiri,2
Hanko,2012,Helsingin vaalipiiri,1
Hanko,2006,Vaasan vaalipiiri,2
Hanko,2006,Pirkanmaan vaalipiiri,1
Hanko,2009,Uudenmaan vaalipiiri,3
Hanko,2012,Pohjois-Savon vaalipiiri,1
Hanko,2009,Oulun läänin vaalipiiri,1
Hanko,2012,Oulun vaalipiiri,3
Hanko,2008,Uudenmaan läänin vaalipiiri,7
Hanko,2011,Helsingin vaalipiiri,1
Hanko,2009,Uudenmaan läänin vaalipiiri,2
Hanko,2010,Varsinais-Suomen vaalipiiri,2
Hanko,2005,Oulun läänin vaalipiiri,1
Hanko,2012,Varsinais-Suomen vaalipiiri,1
Hanko,2010,Keski-Suomen vaalipiiri,1
Hanko,2006,Uudenmaan läänin vaalipiiri,1
Hanko,2005,Kymen läänin vaalipiiri,1
Hanko,2007,Kymen läänin vaalipiiri,1
Hanko,2008,Oulun vaalipiiri,1
Hanko,2009,Varsinais-Suomen vaalipiiri,1
Hanko,2005,Vaasan läänin vaalipiiri,1
Hanko,2007,Hämeen läänin eteläinen vaalipiiri,1
Hanko,2010,Hämeen vaalipiiri,1
Hanko,2009,Pohjois-Karjalan vaalipiiri,1
Hanko,2006,Varsinais-Suomen vaalipiiri,3
Hanko,2011,Pirkanmaan vaalipiiri,1
Hanko,2008,Hämeen vaalipiiri,1
Hanko,2010,Uudenmaan vaalipiiri,1
Kuhmo,2004,Oulun vaalipiiri,2
Kuhmo,2005,Oulun vaalipiiri,2
Kuhmo,2004,Kuopion vaalipiiri,3
Kuhmo,2008,Keski-Suomen vaalipiiri,2
Kuhmo,2007,Oulun vaalipiiri,1
Kuhmo,2008,Helsingin kaupungin vaalipiiri,1
Kuhmo,2005,Keski-Suomen vaalipiiri,2
Kuhmo,2007,Keski-Suomen vaalipiiri,2
Kuhmo,2004,Keski-Suomen vaalipiiri,2
Kuhmo,2006,Uudenmaan vaalipiiri,1
Kuhmo,2009,Oulun vaalipiiri,4
Kuhmo,2007,Kymen läänin vaalipiiri,1
Kuhmo,2010,Oulun läänin vaalipiiri,1
Kuhmo,2004,Lapin vaalipiiri,1
Kuhmo,2013,Oulun vaalipiiri,1
Kuhmo,2008,Oulun vaalipiiri,2
Kuhmo,2006,Pirkanmaan vaalipiiri,1
Kuhmo,2006,Oulun vaalipiiri,1
Kuhmo,2006,Kymen vaalipiiri,1
Kuhmo,2009,Kuopion vaalipiiri,1
Kuhmo,2004,Kymen läänin vaalipiiri,1
Kuhmo,2010,Keski-Suomen vaalipiiri,4
Kuhmo,2005,Kuopion vaalipiiri,2
Kuhmo,2009,Keski-Suomen vaalipiiri,2
Kuhmo,2011,Pohjois-Karjalan läänin vaalipiiri,1
Kuhmo,2011,Mikkelin vaalipiiri,1
Kuhmo,2009,Pohjois-Karjalan vaalipiiri,1
Kuhmo,2005,Uudenmaan vaalipiiri,1
Kuhmo,2005,Oulun läänin vaalipiiri,1
Kuhmo,2010,Oulun vaalipiiri,1
Kuhmo,2004,Pohjois-Karjalan vaalipiiri,1
Kuhmo,2011,Pohjois-Karjalan vaalipiiri,1
Kuhmo,2011,Keski-Suomen vaalipiiri,1
Kuhmo,2013,Vaasan vaalipiiri,1
Kuhmo,2006,Pohjois-Karjalan vaalipiiri,1
Kiuruvesi,2005,Kuopion vaalipiiri,1
Kiuruvesi,2013,Helsingin vaalipiiri,1
Kiuruvesi,2013,Pohjois-Savon vaalipiiri,2
Kiuruvesi,2010,Pohjois-Savon vaalipiiri,1
Kiuruvesi,2013,Oulun vaalipiiri,1
Kiuruvesi,2004,Satakunnan vaalipiiri,1
Kiuruvesi,2004,Turun läänin eteläinen vaalipiiri,1
Kiuruvesi,2004,Keski-Suomen läänin vaalipiiri,1
Kiuruvesi,2012,Hämeen läänin eteläinen vaalipiiri,3
Kiuruvesi,2004,Turun läänin pohjoinen vaalipiiri,1
Kiuruvesi,2005,Uudenmaan vaalipiiri,1
Kiuruvesi,2007,Pirkanmaan vaalipiiri,1
Kiuruvesi,2005,Kymen vaalipiiri,1
Kiuruvesi,2006,Oulun vaalipiiri,1
Pudasjärvi,2007,Oulun läänin vaalipiiri,2
Pudasjärvi,2010,Oulun läänin vaalipiiri,3
Pudasjärvi,2009,Pirkanmaan vaalipiiri,1
Pudasjärvi,2009,Oulun läänin vaalipiiri,1
Pudasjärvi,2012,Oulun vaalipiiri,6
Pudasjärvi,2007,Oulun vaalipiiri,1
Pudasjärvi,2012,Uudenmaan vaalipiiri,1
Pudasjärvi,2011,Oulun vaalipiiri,1
Pudasjärvi,2009,Oulun vaalipiiri,1
Pudasjärvi,2010,Helsingin vaalipiiri,2
Pudasjärvi,2013,Oulun vaalipiiri,1
Pudasjärvi,2010,Oulun vaalipiiri,5
Pudasjärvi,2006,Oulun vaalipiiri,1
Pudasjärvi,2009,Kymen läänin vaalipiiri,1
Pudasjärvi,2006,Varsinais-Suomen vaalipiiri,1
Pudasjärvi,2009,Pohjois-Karjalan läänin vaalipiiri,1
Uusikaarlepyy,2007,Vaasan vaalipiiri,1
Uusikaarlepyy,2013,Vaasan vaalipiiri,2
Kemijärvi,2013,Lapin vaalipiiri,12
Kemijärvi,2009,Lapin vaalipiiri,8
Kemijärvi,2008,Lapin vaalipiiri,38
Kemijärvi,2011,Lapin vaalipiiri,8
Kemijärvi,2006,Pohjois-Karjalan läänin vaalipiiri,1
Kemijärvi,2004,Lapin vaalipiiri,14
Kemijärvi,2005,Lapin vaalipiiri,6
Kemijärvi,2008,Oulun läänin vaalipiiri,12
Kemijärvi,2007,Kymen vaalipiiri,4
Kemijärvi,2004,Vaasan vaalipiiri,2
Kemijärvi,2006,Oulun läänin vaalipiiri,3
Kemijärvi,2008,Keski-Suomen vaalipiiri,15
Kemijärvi,2004,Turun läänin eteläinen vaalipiiri,1
Kemijärvi,2007,Lapin vaalipiiri,20
Kemijärvi,2009,Oulun vaalipiiri,3
Kemijärvi,2011,Kymen vaalipiiri,1
Kemijärvi,2010,Keski-Suomen läänin vaalipiiri,2
Kemijärvi,2005,Pirkanmaan vaalipiiri,2
Kemijärvi,2007,Keski-Suomen läänin vaalipiiri,7
Kemijärvi,2008,Oulun vaalipiiri,10
Kemijärvi,2008,Kymen vaalipiiri,11
Kemijärvi,2006,Lapin vaalipiiri,16
Kemijärvi,2012,Lapin vaalipiiri,10
Kemijärvi,2007,Pohjois-Karjalan läänin vaalipiiri,4
Kemijärvi,2007,Oulun läänin vaalipiiri,4
Kemijärvi,2010,Pohjois-Savon vaalipiiri,2
Kemijärvi,2008,Satakunnan vaalipiiri,2
Kemijärvi,2009,Hämeen vaalipiiri,1
Kemijärvi,2007,Hämeen vaalipiiri,3
Kemijärvi,2006,Kymen vaalipiiri,3
Kemijärvi,2008,Hämeen vaalipiiri,6
Kemijärvi,2008,Varsinais-Suomen vaalipiiri,4
Kemijärvi,2008,Hämeen läänin eteläinen vaalipiiri,9
Kemijärvi,2013,Oulun vaalipiiri,1
Kemijärvi,2007,Oulun vaalipiiri,5
Kemijärvi,2008,Pohjois-Karjalan läänin vaalipiiri,3
Kemijärvi,2007,Keski-Suomen vaalipiiri,8
Kemijärvi,2004,Pohjois-Karjalan vaalipiiri,1
Kemijärvi,2007,Turun läänin eteläinen vaalipiiri,1
Kemijärvi,2008,Hämeen läänin pohjoinen vaalipiiri,8
Kemijärvi,2006,Uudenmaan vaalipiiri,3
Kemijärvi,2005,Vaasan vaalipiiri,2
Kemijärvi,2011,Oulun läänin vaalipiiri,2
Kemijärvi,2008,Turun läänin pohjoinen vaalipiiri,3
Kemijärvi,2011,Oulun vaalipiiri,1
Kemijärvi,2009,Kymen läänin vaalipiiri,1
Kemijärvi,2007,Kuopion vaalipiiri,3
Kemijärvi,2011,Pohjois-Savon vaalipiiri,1
Kemijärvi,2004,Pirkanmaan vaalipiiri,1
Kemijärvi,2008,Kymen läänin vaalipiiri,10
Kemijärvi,2010,Kymen läänin vaalipiiri,1
Kemijärvi,2010,Hämeen läänin pohjoinen vaalipiiri,1
Kemijärvi,2008,Pirkanmaan vaalipiiri,5
Kemijärvi,2004,Oulun vaalipiiri,3
Kemijärvi,2010,Pohjois-Karjalan läänin vaalipiiri,1
Kemijärvi,2012,Oulun vaalipiiri,1
Kemijärvi,2013,Keski-Suomen vaalipiiri,1
Kemijärvi,2009,Helsingin vaalipiiri,2
Kemijärvi,2008,Helsingin vaalipiiri,7
Kemijärvi,2010,Oulun vaalipiiri,2
Kemijärvi,2008,Kuopion vaalipiiri,6
Kemijärvi,2008,Uudenmaan vaalipiiri,12
Kemijärvi,2006,Pirkanmaan vaalipiiri,2
Kemijärvi,2006,Lapin läänin vaalipiiri,1
Kemijärvi,2012,Pirkanmaan vaalipiiri,1
Kemijärvi,2008,Pohjois-Karjalan vaalipiiri,3
Kemijärvi,2007,Uudenmaan läänin vaalipiiri,2
Kemijärvi,2013,Uudenmaan vaalipiiri,1
Kemijärvi,2004,Uudenmaan vaalipiiri,1
Kemijärvi,2007,Helsingin kaupungin vaalipiiri,1
Kemijärvi,2011,Uudenmaan vaalipiiri,1
Kemijärvi,2008,Vaasan vaalipiiri,6
Kemijärvi,2011,Vaasan vaalipiiri,2
Kemijärvi,2006,Keski-Suomen vaalipiiri,5
Kemijärvi,2009,Keski-Suomen läänin vaalipiiri,2
Kemijärvi,2008,Pohjois-Savon vaalipiiri,3
Kemijärvi,2008,Uudenmaan läänin vaalipiiri,5
Kemijärvi,2008,Etelä-Savon vaalipiiri,2
Kemijärvi,2009,Kymen vaalipiiri,1
Kemijärvi,2009,Pohjois-Karjalan läänin vaalipiiri,1
Kemijärvi,2010,Kymen vaalipiiri,2
Kemijärvi,2004,Kymen läänin vaalipiiri,1
Kemijärvi,2011,Keski-Suomen vaalipiiri,1
Kemijärvi,2007,Pohjois-Karjalan vaalipiiri,4
Kemijärvi,2009,Kuopion vaalipiiri,2
Kemijärvi,2007,Vaasan vaalipiiri,1
Kemijärvi,2007,Pirkanmaan vaalipiiri,3
Kemijärvi,2007,Hämeen läänin eteläinen vaalipiiri,2
Kemijärvi,2005,Helsingin kaupungin vaalipiiri,1
Kemijärvi,2011,Keski-Suomen läänin vaalipiiri,1
Kemijärvi,2013,Kuopion vaalipiiri,1
Kemijärvi,2010,Varsinais-Suomen vaalipiiri,1
Kemijärvi,2004,Hämeen vaalipiiri,1
Kemijärvi,2010,Lapin vaalipiiri,5
Kemijärvi,2010,Mikkelin vaalipiiri,1
Kemijärvi,2012,Vaasan vaalipiiri,1
Kemijärvi,2005,Oulun vaalipiiri,1
Kemijärvi,2009,Vaasan vaalipiiri,1
Kemijärvi,2010,Vaasan läänin vaalipiiri,1
Kemijärvi,2004,Vaasan läänin vaalipiiri,1
Kemijärvi,2004,Keski-Suomen vaalipiiri,1
Kemijärvi,2008,Keski-Suomen läänin vaalipiiri,1
Kemijärvi,2007,Pohjois-Savon vaalipiiri,1
Kemijärvi,2007,Uudenmaan vaalipiiri,1
Kemijärvi,2005,Kuopion vaalipiiri,1
Kemijärvi,2008,Turun läänin eteläinen vaalipiiri,1
Kemijärvi,2007,Kymen läänin vaalipiiri,1
Kemijärvi,2013,Vaasan vaalipiiri,1
Kemijärvi,2007,Helsingin vaalipiiri,1
Kemijärvi,2010,Kuopion vaalipiiri,1
Kemijärvi,2012,Uudenmaan vaalipiiri,1
Oulainen,2011,Oulun vaalipiiri,1
Oulainen,2013,Oulun vaalipiiri,1
Oulainen,2008,Oulun vaalipiiri,2
Kokemäki,2008,Satakunnan vaalipiiri,2
Kokemäki,2011,Satakunnan vaalipiiri,1
Kokemäki,2007,Satakunnan vaalipiiri,4
Kokemäki,2009,Satakunnan vaalipiiri,2
Kokemäki,2010,Pirkanmaan vaalipiiri,1
Kokemäki,2009,Pirkanmaan vaalipiiri,2
Kokemäki,2013,Lapin vaalipiiri,2
Kokemäki,2006,Pirkanmaan vaalipiiri,1
Kokemäki,2004,Keski-Suomen vaalipiiri,1
Kokemäki,2005,Pirkanmaan vaalipiiri,1
Kokemäki,2009,Keski-Suomen vaalipiiri,1
Kokemäki,2013,Satakunnan vaalipiiri,1
Kokemäki,2010,Satakunnan vaalipiiri,2
Kokemäki,2004,Kymen läänin vaalipiiri,1
Kokemäki,2005,Turun läänin pohjoinen vaalipiiri,1
Kokemäki,2008,Lapin vaalipiiri,1
Kokemäki,2010,Pohjois-Karjalan vaalipiiri,1
Kokemäki,2012,Hämeen läänin eteläinen vaalipiiri,1
Kokemäki,2010,Keski-Suomen vaalipiiri,1
Suonenjoki,2013,Pohjois-Savon vaalipiiri,4
Suonenjoki,2012,Pohjois-Savon vaalipiiri,1
Suonenjoki,2005,Pohjois-Savon vaalipiiri,1
Suonenjoki,2010,Kymen vaalipiiri,1
Suonenjoki,2004,Hämeen vaalipiiri,1
Suonenjoki,2006,Vaasan läänin vaalipiiri,1
Suonenjoki,2006,Keski-Suomen vaalipiiri,1
Suonenjoki,2009,Kuopion vaalipiiri,1
Suonenjoki,2005,Kuopion vaalipiiri,1
Haapajärvi,2008,Keski-Suomen vaalipiiri,2
Haapajärvi,2007,Keski-Suomen vaalipiiri,5
Haapajärvi,2011,Keski-Suomen vaalipiiri,3
Haapajärvi,2010,Keski-Suomen vaalipiiri,1
Haapajärvi,2005,Keski-Suomen vaalipiiri,1
Haapajärvi,2009,Keski-Suomen vaalipiiri,1
Haapajärvi,2011,Vaasan vaalipiiri,2
Haapajärvi,2006,Keski-Suomen vaalipiiri,3
Haapajärvi,2004,Keski-Suomen vaalipiiri,1
Haapajärvi,2008,Oulun läänin vaalipiiri,1
Haapajärvi,2012,Keski-Suomen läänin vaalipiiri,1
Haapajärvi,2013,Keski-Suomen läänin vaalipiiri,1
Haapajärvi,2006,Pirkanmaan vaalipiiri,1
Haapajärvi,2004,Oulun vaalipiiri,1
Ikaalinen,2008,Pirkanmaan vaalipiiri,1
Ikaalinen,2004,Keski-Suomen vaalipiiri,1
Ikaalinen,2005,Pirkanmaan vaalipiiri,1
Ikaalinen,2011,Pirkanmaan vaalipiiri,2
Ikaalinen,2006,Keski-Suomen vaalipiiri,1
Ikaalinen,2010,Pirkanmaan vaalipiiri,1
Ikaalinen,2005,Kymen vaalipiiri,1
Ikaalinen,2011,Uudenmaan vaalipiiri,1
Ikaalinen,2011,Kuopion vaalipiiri,1
Ikaalinen,2004,Pirkanmaan vaalipiiri,1
Ikaalinen,2007,Hämeen läänin pohjoinen vaalipiiri,1
Harjavalta,2007,Vaasan vaalipiiri,1
Harjavalta,2009,Satakunnan vaalipiiri,2
Harjavalta,2011,Keski-Suomen vaalipiiri,1
Harjavalta,2008,Keski-Suomen vaalipiiri,1
Harjavalta,2013,Satakunnan vaalipiiri,1
Harjavalta,2004,Keski-Suomen läänin vaalipiiri,1
Harjavalta,2008,Turun läänin pohjoinen vaalipiiri,1
Haapavesi,2008,Oulun vaalipiiri,1
Haapavesi,2005,Helsingin vaalipiiri,2
Haapavesi,2012,Oulun vaalipiiri,2
Haapavesi,2007,Oulun vaalipiiri,2
Haapavesi,2004,Helsingin kaupungin vaalipiiri,2
Haapavesi,2004,Oulun vaalipiiri,1
Haapavesi,2004,Helsingin vaalipiiri,1
Haapavesi,2010,Oulun vaalipiiri,1
Haapavesi,2005,Oulun läänin vaalipiiri,1
Haapavesi,2005,Keski-Suomen vaalipiiri,1
Haapavesi,2006,Helsingin kaupungin vaalipiiri,1
Haapavesi,2012,Uudenmaan vaalipiiri,1
Haapavesi,2005,Uudenmaan vaalipiiri,1
Haapavesi,2009,Oulun läänin vaalipiiri,2
Haapavesi,2005,Kymen läänin vaalipiiri,1
Outokumpu,2007,Hämeen läänin pohjoinen vaalipiiri,1
Outokumpu,2011,Keski-Suomen vaalipiiri,4
Outokumpu,2006,Keski-Suomen läänin vaalipiiri,2
Outokumpu,2010,Varsinais-Suomen vaalipiiri,3
Outokumpu,2012,Lapin vaalipiiri,4
Outokumpu,2011,Uudenmaan vaalipiiri,4
Outokumpu,2007,Lapin vaalipiiri,6
Outokumpu,2008,Keski-Suomen läänin vaalipiiri,2
Outokumpu,2010,Kymen vaalipiiri,1
Outokumpu,2007,Oulun vaalipiiri,13
Outokumpu,2007,Vaasan vaalipiiri,3
Outokumpu,2012,Kuopion vaalipiiri,1
Outokumpu,2007,Hämeen läänin eteläinen vaalipiiri,5
Outokumpu,2006,Lapin vaalipiiri,5
Outokumpu,2008,Kymen vaalipiiri,5
Outokumpu,2010,Hämeen läänin eteläinen vaalipiiri,1
Outokumpu,2009,Kymen vaalipiiri,1
Outokumpu,2012,Helsingin kaupungin vaalipiiri,1
Outokumpu,2010,Vaasan vaalipiiri,1
Outokumpu,2013,Helsingin kaupungin vaalipiiri,1
Outokumpu,2007,Varsinais-Suomen vaalipiiri,2
Outokumpu,2011,Pohjois-Karjalan vaalipiiri,3
Outokumpu,2010,Turun läänin pohjoinen vaalipiiri,1
Outokumpu,2010,Lapin vaalipiiri,9
Outokumpu,2007,Kymen läänin vaalipiiri,1
Outokumpu,2006,Keski-Suomen vaalipiiri,3
Outokumpu,2006,Hämeen läänin eteläinen vaalipiiri,1
Outokumpu,2007,Keski-Suomen vaalipiiri,11
Outokumpu,2007,Kymen vaalipiiri,3
Outokumpu,2011,Lapin vaalipiiri,5
Outokumpu,2013,Lapin vaalipiiri,3
Outokumpu,2010,Oulun vaalipiiri,5
Outokumpu,2008,Uudenmaan läänin vaalipiiri,1
Outokumpu,2004,Uudenmaan vaalipiiri,2
Outokumpu,2008,Keski-Suomen vaalipiiri,3
Outokumpu,2010,Keski-Suomen vaalipiiri,2
Outokumpu,2009,Lapin vaalipiiri,2
Outokumpu,2010,Uudenmaan vaalipiiri,2
